Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
107271,MH_12,COUNTRY,TTO,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,3.7 [2.3-5.5],3.66,2.27,5.5,,2021-02-09T17:19:19Z,2019,2019-01-01,2019-12-31
107534,MH_12,COUNTRY,KIR,WPR,Western Pacific,YEAR,2002,SEX,SEX_BTSX,,,,,,,34.5 [22.4-49.5],34.4962,22.3648,49.5436,,2021-02-09T16:52:31Z,2002,2002-01-01,2002-12-31
107913,MH_12,COUNTRY,MNG,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,,,,,,,34.6 [21.8-52.2],34.5629,21.768,52.242,,2021-02-09T17:00:25Z,2013,2013-01-01,2013-12-31
109671,MH_12,COUNTRY,SWZ,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,116.2 [57.8-194.2],116.2392,57.8344,194.177,,2021-02-09T17:15:47Z,2012,2012-01-01,2012-12-31
110817,MH_12,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2003,SEX,SEX_MLE,,,,,,,7.4 [4.3-12.9],7.37,4.28,12.909,,2021-02-09T16:48:43Z,2003,2003-01-01,2003-12-31
114041,MH_12,COUNTRY,HTI,AMR,Americas,YEAR,2015,SEX,SEX_MLE,,,,,,,15.3 [7.5-25.4],15.3321,7.46,25.4294,,2021-02-09T16:46:37Z,2015,2015-01-01,2015-12-31
114064,MH_12,COUNTRY,DEU,EUR,Europe,YEAR,2001,SEX,SEX_FMLE,,,,,,,5.2 [4.6-5.9],5.22,4.55,5.92,,2021-02-09T16:36:07Z,2001,2001-01-01,2001-12-31
114243,MH_12,WORLDBANKINCOMEGROUP,WB_HI,,,YEAR,2019,SEX,SEX_MLE,,,,,,,16.5 [13.8-21.6],16.4515,13.8477,21.6416,,2021-02-09T17:25:34Z,2019,2019-01-01,2019-12-31
114833,MH_12,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2008,SEX,SEX_FMLE,,,,,,,2.3 [1.5-3.5],2.34,1.5,3.46,,2021-02-09T17:09:08Z,2008,2008-01-01,2008-12-31
115270,MH_12,COUNTRY,PRY,AMR,Americas,YEAR,2011,SEX,SEX_MLE,,,,,,,6.7 [4.1-8.7],6.69,4.13,8.68,,2021-02-09T17:08:48Z,2011,2011-01-01,2011-12-31
115501,MH_12,COUNTRY,ZAF,AFR,Africa,YEAR,2007,SEX,SEX_BTSX,,,,,,,27.4 [18.8-37.0],27.4165,18.7986,37.0245,,2021-02-09T17:24:26Z,2007,2007-01-01,2007-12-31
115831,MH_12,COUNTRY,GTM,AMR,Americas,YEAR,2012,SEX,SEX_BTSX,,,,,,,7.0 [5.5-8.8],7.01,5.5,8.8,,2021-02-09T16:45:11Z,2012,2012-01-01,2012-12-31
116715,MH_12,COUNTRY,LBR,AFR,Africa,YEAR,2018,SEX,SEX_FMLE,,,,,,,5.9 [3.1-11.3],5.94,3.06,11.3296,,2021-02-09T16:54:12Z,2018,2018-01-01,2018-12-31
116831,MH_12,COUNTRY,SUR,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,41.3 [28.2-58.2],41.3291,28.1735,58.2012,,2021-02-09T17:14:23Z,2019,2019-01-01,2019-12-31
119236,MH_12,COUNTRY,TKM,EUR,Europe,YEAR,2018,SEX,SEX_BTSX,,,,,,,6.1 [4.4-8.3],6.09,4.35,8.32,,2021-02-09T17:18:17Z,2018,2018-01-01,2018-12-31
120774,MH_12,COUNTRY,UZB,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,,,,,,,12.0 [10.3-14.0],12.0487,10.3208,13.9601,,2021-02-09T17:22:02Z,2000,2000-01-01,2000-12-31
122335,MH_12,COUNTRY,VNM,WPR,Western Pacific,YEAR,2009,SEX,SEX_FMLE,,,,,,,4.3 [2.8-6.1],4.29,2.83,6.14,,2021-02-09T17:23:05Z,2009,2009-01-01,2009-12-31
124798,MH_12,COUNTRY,TUR,EUR,Europe,YEAR,2008,SEX,SEX_FMLE,,,,,,,1.3 [0.9-1.8],1.32,0.923,1.83,,2021-02-09T17:19:59Z,2008,2008-01-01,2008-12-31
125022,MH_12,REGION,AFR,,,YEAR,2000,SEX,SEX_BTSX,,,,,,,15.6 [9.8-23.3],15.6107,9.82,23.2695,,2021-02-09T17:25:30Z,2000,2000-01-01,2000-12-31
125771,MH_12,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_MLE,,,,,,,7.1 [3.5-12.2],7.07,3.54,12.2016,,2021-02-09T17:10:55Z,2011,2011-01-01,2011-12-31
126328,MH_12,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_FMLE,,,,,,,2.6 [1.4-4.3],2.61,1.39,4.3,,2021-02-09T17:19:38Z,2001,2001-01-01,2001-12-31
126745,MH_12,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,,,,,,,5.7 [3.2-9.2],5.67,3.24,9.24,,2021-02-09T16:19:56Z,2019,2019-01-01,2019-12-31
126938,MH_12,COUNTRY,SLE,AFR,Africa,YEAR,2013,SEX,SEX_FMLE,,,,,,,8.0 [4.6-13.1],7.99,4.58,13.0671,,2021-02-09T17:12:19Z,2013,2013-01-01,2013-12-31
127778,MH_12,COUNTRY,ALB,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,5.6 [2.9-8.7],5.55,2.85,8.68,,2021-02-09T16:20:51Z,2018,2018-01-01,2018-12-31
128766,MH_12,COUNTRY,LAO,WPR,Western Pacific,YEAR,2008,SEX,SEX_FMLE,,,,,,,4.8 [2.8-7.7],4.82,2.78,7.65,,2021-02-09T16:53:32Z,2008,2008-01-01,2008-12-31
129910,MH_12,COUNTRY,SSD,AFR,Africa,YEAR,2017,SEX,SEX_BTSX,,,,,,,6.4 [3.6-10.9],6.41,3.57,10.9201,,2021-02-09T17:13:42Z,2017,2017-01-01,2017-12-31
130243,MH_12,COUNTRY,DNK,EUR,Europe,YEAR,2006,SEX,SEX_FMLE,,,,,,,6.7 [5.5-8.0],6.65,5.5,7.98,,2021-02-09T16:36:48Z,2006,2006-01-01,2006-12-31
130368,MH_12,COUNTRY,BIH,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,3.6 [2.6-4.7],3.56,2.6,4.74,,2021-02-09T16:27:00Z,2015,2015-01-01,2015-12-31
131219,MH_12,COUNTRY,MWI,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,26.6 [17.9-37.7],26.5748,17.9377,37.719,,2021-02-09T17:01:51Z,2007,2007-01-01,2007-12-31
134802,MH_12,COUNTRY,GTM,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,10.3 [7.2-14.2],10.3094,7.21,14.209,,2021-02-09T16:45:12Z,2019,2019-01-01,2019-12-31
135524,MH_12,COUNTRY,KOR,WPR,Western Pacific,YEAR,2013,SEX,SEX_BTSX,,,,,,,23.8 [13.7-27.8],23.8405,13.746,27.7568,,2021-02-09T16:52:52Z,2013,2013-01-01,2013-12-31
137033,MH_12,COUNTRY,GHA,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,23.2 [14.8-34.0],23.2282,14.8358,33.9647,,2021-02-09T16:42:36Z,2014,2014-01-01,2014-12-31
137816,MH_12,REGION,AMR,,,YEAR,2007,SEX,SEX_FMLE,,,,,,,3.5 [3.2-5.0],3.53,3.17,5.02,,2021-02-09T17:25:31Z,2007,2007-01-01,2007-12-31
138152,MH_12,COUNTRY,TZA,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,16.5 [11.0-24.0],16.5147,11.0055,24.0303,,2021-02-09T17:20:19Z,2007,2007-01-01,2007-12-31
138499,MH_12,REGION,SEAR,,,YEAR,2008,SEX,SEX_BTSX,,,,,,,12.7 [9.7-15.1],12.7169,9.67,15.1247,,2021-02-09T17:25:38Z,2008,2008-01-01,2008-12-31
138815,MH_12,COUNTRY,SVK,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,20.1 [14.2-24.4],20.0949,14.161,24.4453,,2021-02-09T17:14:43Z,2010,2010-01-01,2010-12-31
139663,MH_12,COUNTRY,GNQ,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,7.0 [3.7-12.0],6.95,3.65,12.0218,,2021-02-09T16:44:02Z,2002,2002-01-01,2002-12-31
140837,MH_12,COUNTRY,SSD,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,10.2 [5.7-17.3],10.2278,5.73,17.335,,2021-02-09T17:13:42Z,2010,2010-01-01,2010-12-31
141453,MH_12,COUNTRY,HND,AMR,Americas,YEAR,2003,SEX,SEX_MLE,,,,,,,5.1 [2.7-10.4],5.14,2.74,10.3546,,2021-02-09T16:45:56Z,2003,2003-01-01,2003-12-31
144822,MH_12,COUNTRY,GMB,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,6.2 [3.6-10.0],6.24,3.58,10.0061,,2021-02-09T16:43:20Z,2019,2019-01-01,2019-12-31
145319,MH_12,COUNTRY,UKR,EUR,Europe,YEAR,2007,SEX,SEX_MLE,,,,,,,49.3 [43.3-55.6],49.2702,43.3444,55.6398,,2021-02-09T17:21:00Z,2007,2007-01-01,2007-12-31
148836,MH_12,REGION,AFR,,,YEAR,2013,SEX,SEX_BTSX,,,,,,,12.8 [7.9-19.6],12.803,7.94,19.6082,,2021-02-09T17:25:30Z,2013,2013-01-01,2013-12-31
149873,MH_12,COUNTRY,IRQ,EMR,Eastern Mediterranean,YEAR,2013,SEX,SEX_MLE,,,,,,,8.5 [5.1-13.0],8.47,5.08,13.0379,,2021-02-09T16:48:42Z,2013,2013-01-01,2013-12-31
151216,MH_12,COUNTRY,HTI,AMR,Americas,YEAR,2004,SEX,SEX_FMLE,,,,,,,10.0 [5.6-16.0],10.0249,5.64,16.0392,,2021-02-09T16:46:36Z,2004,2004-01-01,2004-12-31
151838,MH_12,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,,,,,,,5.1 [4.0-6.3],5.13,4.01,6.34,,2021-02-09T16:48:22Z,2019,2019-01-01,2019-12-31
152827,MH_12,COUNTRY,BGR,EUR,Europe,YEAR,2012,SEX,SEX_BTSX,,,,,,,8.8 [7.3-10.4],8.75,7.31,10.3676,,2021-02-09T16:25:56Z,2012,2012-01-01,2012-12-31
153246,MH_12,COUNTRY,DZA,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,2.6 [1.4-4.4],2.58,1.39,4.43,,2021-02-09T16:37:30Z,2018,2018-01-01,2018-12-31
155097,MH_12,COUNTRY,TCD,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,6.9 [3.7-12.4],6.88,3.74,12.3782,,2021-02-09T17:16:51Z,2019,2019-01-01,2019-12-31
155285,MH_12,COUNTRY,MKD,EUR,Europe,YEAR,2011,SEX,SEX_FMLE,,,,,,,2.8 [2.1-3.7],2.82,2.1,3.72,,2021-02-09T16:58:41Z,2011,2011-01-01,2011-12-31
158705,MH_12,COUNTRY,DEU,EUR,Europe,YEAR,2007,SEX,SEX_BTSX,,,,,,,8.9 [7.9-13.1],8.94,7.92,13.1077,,2021-02-09T16:36:08Z,2007,2007-01-01,2007-12-31
159996,MH_12,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2017,SEX,SEX_MLE,,,,,,,5.7 [3.6-8.6],5.68,3.64,8.62,,2021-02-09T16:25:33Z,2017,2017-01-01,2017-12-31
160397,MH_12,COUNTRY,FSM,WPR,Western Pacific,YEAR,2013,SEX,SEX_MLE,,,,,,,42.1 [19.3-65.2],42.109,19.3064,65.1932,,2021-02-09T16:41:09Z,2013,2013-01-01,2013-12-31
161465,MH_12,COUNTRY,CHE,EUR,Europe,YEAR,2003,SEX,SEX_MLE,,,,,,,19.6 [17.4-21.9],19.5881,17.4032,21.8853,,2021-02-09T16:30:59Z,2003,2003-01-01,2003-12-31
162859,MH_12,COUNTRY,MEX,AMR,Americas,YEAR,2000,SEX,SEX_FMLE,,,,,,,1.1 [1.1-5.1],1.13,1.05,5.08,,2021-02-09T16:58:20Z,2000,2000-01-01,2000-12-31
163123,MH_12,COUNTRY,QAT,EMR,Eastern Mediterranean,YEAR,2006,SEX,SEX_FMLE,,,,,,,2.3 [1.4-3.4],2.26,1.44,3.36,,2021-02-09T17:09:08Z,2006,2006-01-01,2006-12-31
164782,MH_12,COUNTRY,IRL,EUR,Europe,YEAR,2016,SEX,SEX_FMLE,,,,,,,3.7 [2.9-4.6],3.69,2.86,4.61,,2021-02-09T16:48:01Z,2016,2016-01-01,2016-12-31
165489,MH_12,COUNTRY,GRC,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,6.5 [5.5-7.6],6.51,5.48,7.64,,2021-02-09T16:44:23Z,2014,2014-01-01,2014-12-31
165646,MH_12,COUNTRY,MEX,AMR,Americas,YEAR,2012,SEX,SEX_FMLE,,,,,,,1.9 [1.8-2.1],1.92,1.8,2.05,,2021-02-09T16:58:20Z,2012,2012-01-01,2012-12-31
166949,MH_12,COUNTRY,HTI,AMR,Americas,YEAR,2005,SEX,SEX_FMLE,,,,,,,10.5 [5.9-16.9],10.5006,5.93,16.8989,,2021-02-09T16:46:36Z,2005,2005-01-01,2005-12-31
169078,MH_12,COUNTRY,USA,AMR,Americas,YEAR,2002,SEX,SEX_MLE,,,,,,,17.3 [16.7-22.4],17.2764,16.7338,22.4426,,2021-02-09T17:21:41Z,2002,2002-01-01,2002-12-31
169091,MH_12,COUNTRY,KIR,WPR,Western Pacific,YEAR,2001,SEX,SEX_MLE,,,,,,,61.9 [40.8-87.1],61.9107,40.8307,87.1297,,2021-02-09T16:52:31Z,2001,2001-01-01,2001-12-31
170750,MH_12,COUNTRY,RWA,AFR,Africa,YEAR,2001,SEX,SEX_BTSX,,,,,,,22.9 [13.8-35.7],22.9471,13.7863,35.6764,,2021-02-09T17:10:14Z,2001,2001-01-01,2001-12-31
172253,MH_12,COUNTRY,MDA,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,31.0 [26.9-35.5],31.0067,26.9029,35.4822,,2021-02-09T16:57:18Z,2005,2005-01-01,2005-12-31
172337,MH_12,COUNTRY,ZMB,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,31.1 [20.3-45.5],31.1072,20.3046,45.4757,,2021-02-09T17:24:48Z,2012,2012-01-01,2012-12-31
173561,MH_12,COUNTRY,HND,AMR,Americas,YEAR,2005,SEX,SEX_BTSX,,,,,,,3.0 [1.6-5.9],2.98,1.6,5.85,,2021-02-09T16:45:55Z,2005,2005-01-01,2005-12-31
174522,MH_12,COUNTRY,ECU,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,11.9 [6.1-17.0],11.8803,6.05,16.9743,,2021-02-09T16:37:53Z,2019,2019-01-01,2019-12-31
175019,MH_12,COUNTRY,LTU,EUR,Europe,YEAR,2018,SEX,SEX_MLE,,,,,,,37.9 [30.3-46.6],37.8782,30.2906,46.6498,,2021-02-09T16:55:56Z,2018,2018-01-01,2018-12-31
176047,MH_12,COUNTRY,SRB,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,6.0 [5.0-7.2],6,4.98,7.15,,2021-02-09T17:13:21Z,2013,2013-01-01,2013-12-31
176477,MH_12,COUNTRY,AUS,WPR,Western Pacific,YEAR,2015,SEX,SEX_BTSX,,,,,,,11.8 [10.4-13.3],11.8127,10.3737,13.3185,,2021-02-09T16:22:51Z,2015,2015-01-01,2015-12-31
176777,MH_12,COUNTRY,CHE,EUR,Europe,YEAR,2015,SEX,SEX_MLE,,,,,,,15.2 [13.1-17.4],15.17,13.1197,17.3521,,2021-02-09T16:31:00Z,2015,2015-01-01,2015-12-31
177787,MH_12,WORLDBANKINCOMEGROUP,WB_LI,,,YEAR,2013,SEX,SEX_BTSX,,,,,,,10.8 [6.5-17.0],10.79,6.53,16.9732,,2021-02-09T17:25:35Z,2013,2013-01-01,2013-12-31
178227,MH_12,COUNTRY,BEN,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,7.5 [4.5-11.9],7.48,4.49,11.8525,,2021-02-09T16:24:44Z,2000,2000-01-01,2000-12-31
178434,MH_12,COUNTRY,MDA,EUR,Europe,YEAR,2008,SEX,SEX_MLE,,,,,,,29.8 [25.7-60.8],29.8452,25.6661,60.7832,,2021-02-09T16:57:18Z,2008,2008-01-01,2008-12-31
178575,MH_12,COUNTRY,CYP,EUR,Europe,YEAR,2004,SEX,SEX_MLE,,,,,,,1.3 [0.9-1.8],1.25,0.901,1.75,,2021-02-09T16:35:24Z,2004,2004-01-01,2004-12-31
179230,MH_12,COUNTRY,BGR,EUR,Europe,YEAR,2015,SEX,SEX_FMLE,,,,,,,2.8 [2.2-3.5],2.77,2.17,3.51,,2021-02-09T16:25:57Z,2015,2015-01-01,2015-12-31
179367,MH_12,COUNTRY,ISR,EUR,Europe,YEAR,2009,SEX,SEX_FMLE,,,,,,,2.6 [2.1-3.2],2.61,2.1,3.2,,2021-02-09T16:49:24Z,2009,2009-01-01,2009-12-31
180234,MH_12,COUNTRY,MDA,EUR,Europe,YEAR,2019,SEX,SEX_FMLE,,,,,,,3.3 [2.4-21.6],3.29,2.36,21.6438,,2021-02-09T16:57:18Z,2019,2019-01-01,2019-12-31
180344,MH_12,COUNTRY,PRY,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,,,,,,,5.6 [3.4-7.7],5.64,3.42,7.69,,2021-02-09T17:08:47Z,2016,2016-01-01,2016-12-31
180688,MH_12,COUNTRY,HRV,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,,,,,,,15.1 [13.1-17.4],15.1274,13.0573,17.3716,,2021-02-09T16:46:15Z,2003,2003-01-01,2003-12-31
180986,MH_12,COUNTRY,TZA,AFR,Africa,YEAR,2008,SEX,SEX_MLE,,,,,,,17.1 [11.4-25.0],17.1323,11.3615,24.9907,,2021-02-09T17:20:19Z,2008,2008-01-01,2008-12-31
181533,MH_12,COUNTRY,ALB,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,8.1 [5.0-10.8],8.09,4.96,10.7773,,2021-02-09T16:20:50Z,2008,2008-01-01,2008-12-31
181597,MH_12,COUNTRY,KAZ,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,49.4 [43.0-56.5],49.3655,42.9968,56.4823,,2021-02-09T16:51:10Z,2011,2011-01-01,2011-12-31
183325,MH_12,COUNTRY,MWI,AFR,Africa,YEAR,2003,SEX,SEX_MLE,,,,,,,26.9 [17.7-38.7],26.9366,17.7322,38.7175,,2021-02-09T17:01:51Z,2003,2003-01-01,2003-12-31
185415,MH_12,COUNTRY,MRT,AFR,Africa,YEAR,2006,SEX,SEX_MLE,,,,,,,7.5 [3.9-13.5],7.45,3.89,13.5471,,2021-02-09T17:01:09Z,2006,2006-01-01,2006-12-31
185550,MH_12,COUNTRY,KAZ,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,10.1 [8.6-11.8],10.1102,8.56,11.8098,,2021-02-09T16:51:10Z,2010,2010-01-01,2010-12-31
186568,MH_12,COUNTRY,JPN,WPR,Western Pacific,YEAR,2002,SEX,SEX_BTSX,,,,,,,17.9 [17.3-18.4],17.8796,17.256,18.4075,,2021-02-09T16:50:49Z,2002,2002-01-01,2002-12-31
186664,MH_12,COUNTRY,ECU,AMR,Americas,YEAR,2012,SEX,SEX_MLE,,,,,,,15.6 [8.5-19.8],15.5772,8.48,19.8034,,2021-02-09T16:37:53Z,2012,2012-01-01,2012-12-31
187526,MH_12,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_MLE,,,,,,,6.6 [3.8-10.9],6.56,3.83,10.8838,,2021-02-09T16:19:55Z,2011,2011-01-01,2011-12-31
188446,MH_12,COUNTRY,HRV,EUR,Europe,YEAR,2004,SEX,SEX_BTSX,,,,,,,15.1 [13.0-17.4],15.1018,12.9999,17.4114,,2021-02-09T16:46:16Z,2004,2004-01-01,2004-12-31
188897,MH_12,COUNTRY,ERI,AFR,Africa,YEAR,2014,SEX,SEX_FMLE,,,,,,,8.9 [5.0-14.9],8.92,5,14.8781,,2021-02-09T16:38:36Z,2014,2014-01-01,2014-12-31
190665,MH_12,COUNTRY,MKD,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,11.2 [7.9-15.2],11.2129,7.88,15.1841,,2021-02-09T16:58:41Z,2016,2016-01-01,2016-12-31
191297,MH_12,COUNTRY,CHL,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,10.5 [9.2-12.0],10.5216,9.15,12.0176,,2021-02-09T16:31:22Z,2000,2000-01-01,2000-12-31
191356,MH_12,COUNTRY,ARG,AMR,Americas,YEAR,2007,SEX,SEX_FMLE,,,,,,,3.2 [2.7-3.8],3.23,2.74,3.76,,2021-02-09T16:21:38Z,2007,2007-01-01,2007-12-31
191567,MH_12,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_FMLE,,,,,,,2.6 [1.7-3.8],2.58,1.69,3.78,,2021-02-09T17:10:35Z,2012,2012-01-01,2012-12-31
191849,MH_12,COUNTRY,GRC,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,5.9 [4.6-7.5],5.9,4.62,7.46,,2021-02-09T16:44:24Z,2019,2019-01-01,2019-12-31
192238,MH_12,COUNTRY,LBY,EMR,Eastern Mediterranean,YEAR,2011,SEX,SEX_MLE,,,,,,,6.7 [3.8-10.9],6.72,3.83,10.9102,,2021-02-09T16:54:32Z,2011,2011-01-01,2011-12-31
192418,MH_12,COUNTRY,GHA,AFR,Africa,YEAR,2000,SEX,SEX_FMLE,,,,,,,2.9 [1.8-4.4],2.93,1.84,4.4,,2021-02-09T16:42:35Z,2000,2000-01-01,2000-12-31
192627,MH_12,COUNTRY,BRA,AMR,Americas,YEAR,2010,SEX,SEX_FMLE,,,,,,,2.4 [2.2-5.8],2.4,2.21,5.79,,2021-02-09T16:28:27Z,2010,2010-01-01,2010-12-31
193123,MH_12,COUNTRY,BIH,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,3.4 [2.5-4.6],3.41,2.49,4.55,,2021-02-09T16:27:00Z,2013,2013-01-01,2013-12-31
193782,MH_12,COUNTRY,DEU,EUR,Europe,YEAR,2005,SEX,SEX_BTSX,,,,,,,9.8 [8.7-14.1],9.81,8.7,14.0765,,2021-02-09T16:36:08Z,2005,2005-01-01,2005-12-31
194839,MH_12,COUNTRY,BRN,WPR,Western Pacific,YEAR,2012,SEX,SEX_FMLE,,,,,,,1.2 [0.9-1.6],1.2,0.85,1.63,,2021-02-09T16:29:11Z,2012,2012-01-01,2012-12-31
196005,MH_12,COUNTRY,GIN,AFR,Africa,YEAR,2016,SEX,SEX_FMLE,,,,,,,8.4 [4.8-13.8],8.43,4.83,13.8478,,2021-02-09T16:42:57Z,2016,2016-01-01,2016-12-31
196341,MH_12,COUNTRY,TTO,AMR,Americas,YEAR,2013,SEX,SEX_BTSX,,,,,,,10.1 [7.6-13.3],10.143,7.55,13.2535,,2021-02-09T17:19:19Z,2013,2013-01-01,2013-12-31
196718,MH_12,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2006,SEX,SEX_MLE,,,,,,,5.4 [1.9-9.7],5.42,1.85,9.7,,2021-02-09T17:18:37Z,2006,2006-01-01,2006-12-31
197255,MH_12,COUNTRY,MNG,WPR,Western Pacific,YEAR,2008,SEX,SEX_FMLE,,,,,,,7.6 [4.8-11.2],7.57,4.84,11.1624,,2021-02-09T17:00:24Z,2008,2008-01-01,2008-12-31
197721,MH_12,COUNTRY,BLZ,AMR,Americas,YEAR,2017,SEX,SEX_BTSX,,,,,,,7.7 [5.7-10.2],7.71,5.7,10.1643,,2021-02-09T16:27:42Z,2017,2017-01-01,2017-12-31
197920,MH_12,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_FMLE,,,,,,,3.3 [1.5-5.9],3.26,1.52,5.85,,2021-02-09T17:10:55Z,2019,2019-01-01,2019-12-31
199113,MH_12,COUNTRY,POL,EUR,Europe,YEAR,2012,SEX,SEX_MLE,,,,,,,27.7 [26.5-29.0],27.7084,26.4863,28.9725,,2021-02-09T17:07:42Z,2012,2012-01-01,2012-12-31
200170,MH_12,COUNTRY,CYP,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,3.4 [2.4-5.0],3.43,2.44,4.97,,2021-02-09T16:35:24Z,2005,2005-01-01,2005-12-31
200533,MH_12,COUNTRY,ISR,EUR,Europe,YEAR,2005,SEX,SEX_MLE,,,,,,,10.0 [8.6-11.5],9.96,8.57,11.4803,,2021-02-09T16:49:24Z,2005,2005-01-01,2005-12-31
202031,MH_12,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2012,SEX,SEX_MLE,,,,,,,9.1 [5.9-13.0],9.07,5.85,13.0297,,2021-02-09T17:10:35Z,2012,2012-01-01,2012-12-31
202231,MH_12,WORLDBANKINCOMEGROUP,WB_UMI,,,YEAR,2006,SEX,SEX_FMLE,,,,,,,7.6 [6.6-9.3],7.6,6.63,9.31,,2021-02-09T17:25:39Z,2006,2006-01-01,2006-12-31
203402,MH_12,COUNTRY,ISR,EUR,Europe,YEAR,2004,SEX,SEX_MLE,,,,,,,9.9 [8.5-11.4],9.89,8.51,11.3908,,2021-02-09T16:49:25Z,2004,2004-01-01,2004-12-31
203801,MH_12,REGION,WPR,,,YEAR,2016,SEX,SEX_BTSX,,,,,,,7.6 [5.9-10.1],7.55,5.94,10.0516,,2021-02-09T17:25:41Z,2016,2016-01-01,2016-12-31
205277,MH_12,COUNTRY,VEN,AMR,Americas,YEAR,2003,SEX,SEX_BTSX,,,,,,,5.6 [4.7-6.6],5.6,4.68,6.62,,2021-02-09T17:22:45Z,2003,2003-01-01,2003-12-31
205805,MH_12,COUNTRY,NER,AFR,Africa,YEAR,2002,SEX,SEX_MLE,,,,,,,12.9 [6.6-23.1],12.9287,6.57,23.0691,,2021-02-09T17:02:57Z,2002,2002-01-01,2002-12-31
206589,MH_12,COUNTRY,BLZ,AMR,Americas,YEAR,2008,SEX,SEX_MLE,,,,,,,9.7 [7.4-12.4],9.66,7.39,12.3519,,2021-02-09T16:27:43Z,2008,2008-01-01,2008-12-31
208562,MH_12,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2010,SEX,SEX_MLE,,,,,,,9.3 [4.9-15.8],9.28,4.85,15.7648,,2021-02-09T17:24:07Z,2010,2010-01-01,2010-12-31
208568,MH_12,COUNTRY,CRI,AMR,Americas,YEAR,2013,SEX,SEX_BTSX,,,,,,,6.4 [5.3-7.6],6.42,5.33,7.64,,2021-02-09T16:34:40Z,2013,2013-01-01,2013-12-31
209065,MH_12,COUNTRY,ROU,EUR,Europe,YEAR,2015,SEX,SEX_MLE,,,,,,,16.0 [13.9-18.3],16.0108,13.9156,18.3081,,2021-02-09T17:09:31Z,2015,2015-01-01,2015-12-31
209610,MH_12,COUNTRY,MNE,EUR,Europe,YEAR,2008,SEX,SEX_BTSX,,,,,,,17.3 [12.9-22.4],17.3188,12.8542,22.4074,,2021-02-09T17:00:03Z,2008,2008-01-01,2008-12-31
